央视直播,#genre#
丹棱新闻,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/dlxwzhH265_4000.m3u8
洪雅新闻,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/hyzh_2000.m3u8
彭山综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/pszh_2000.m3u8
青神综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/qszh_2000.m3u8
仁寿综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/msrszh_2000.m3u8
凉山新闻,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/lsxwHDH265_4000.m3u8
凉山彝语,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/yyzh_2000.m3u8
德昌综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/dcxw_4000.m3u8
会理新闻,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/hlyt_4000.m3u8
木里综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/mltHD_4000.m3u8
冕宁综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/mnxw_2000.m3u8
宁南综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/nnt_4000.m3u8
普格新闻,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/pgt_4000.m3u8
西昌综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/xctHD_2000.m3u8
喜德综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/xdxw_4000.m3u8
越西综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/yxt_4000.m3u8
资阳新闻,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/zyxwzh_2000.m3u8
雁江综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/yjxw_2000.m3u8
安岳新闻,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/ayxwzh_4000.m3u8
乐至综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/lezhixwzh_4000.m3u8
自贡新闻,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/zgxw_4000.m3u8
自贡文化生活,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/zggg_4000.m3u8
富顺综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/fszh_2000.m3u8
荣县综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/rxzh_2000.m3u8
甘孜新闻,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/gzxwzh_2000.m3u8
泸定综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/ldxw_4000.m3u8
康定综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/gzkdxwzh_2000.m3u8
黑水新闻,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/hsxwzhpdH264_2000.m3u8
马尔康新闻,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/mekxwzhpd_2000.m3u8
松潘新闻,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/spxwzhpdH264_2000.m3u8
三台一套,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/stxwHD_2000.m3u8
高县一套,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/gxt_2000.m3u8
峨眉山综合,http://152.136.216.44:26859/edge-cache02.live3.omd.sc96655.com/live/emsxw_2000.m3u8
地方直播,#genre#
茶频道,http://vapi.91kds.cc/live1/hntv.m3u8?id=hncpd&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
长沙新闻频道,http://vapi.91kds.cc/live1/hntv.m3u8?id=hncsxw&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
长沙政法频道,http://vapi.91kds.cc/live1/hntv.m3u8?id=hncszf&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
湖南都市,http://vapi.91kds.cc/live1/hntv.m3u8?id=hnds&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
湖南电视剧,http://vapi.91kds.cc/live1/hntv.m3u8?id=hndsj&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
湖南爱晚,http://vapi.91kds.cc/live1/hntv.m3u8?id=hngg&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
湖南国际,http://vapi.91kds.cc/live1/hntv.m3u8?id=hngj&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
湖南经视,http://vapi.91kds.cc/live1/hntv.m3u8?id=hnjs&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
金鹰纪实,http://vapi.91kds.cc/live1/hntv.m3u8?id=hnjyjs&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
hnjykt,http://vapi.91kds.cc/live1/hntv.m3u8?id=hnjykt&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
快乐垂钓,http://vapi.91kds.cc/live1/hntv.m3u8?id=hnklcd&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
快乐购,http://vapi.91kds.cc/live1/hntv.m3u8?id=hnklg&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
先锋乒羽,http://vapi.91kds.cc/live1/hntv.m3u8?id=hnxfpy&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
湖南娱乐,http://vapi.91kds.cc/live1/hntv.m3u8?id=hnyl&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
湖南电影,http://vapi.91kds.cc/live1/hntv.m3u8?id=hndy&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
北京卫视HD,http://vapi.91kds.cc/live1/btv1.m3u8?id=bjwshd&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
北京文艺,http://vapi.91kds.cc/live1/btv1.m3u8?id=btv2&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
北京纪实科教,http://vapi.91kds.cc/live1/btv1.m3u8?id=btv3&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
北京影视,http://vapi.91kds.cc/live1/btv1.m3u8?id=btv4&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
北京财经,http://vapi.91kds.cc/live1/btv1.m3u8?id=btv5&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
北京卫视4K,http://vapi.91kds.cc/live1/btv1.m3u8?id=bjws4k&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
北京生活,http://vapi.91kds.cc/live1/btv1.m3u8?id=btv7&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
北京新闻,http://vapi.91kds.cc/live1/btv1.m3u8?id=btv9&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
北京卡酷少儿,http://vapi.91kds.cc/live1/btv1.m3u8?id=btvkk&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
广东卫视,http://vapi.91kds.cc/live2/gdtv.m3u8?id=gdws&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
广东珠江,http://vapi.91kds.cc/live2/gdtv.m3u8?id=gdzj&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
广东新闻,http://vapi.91kds.cc/live2/gdtv.m3u8?id=gdxw&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
广东体育,http://vapi.91kds.cc/live2/gdtv.m3u8?id=gdty&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
大湾区卫视,http://vapi.91kds.cc/live2/gdtv.m3u8?id=nfws&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
大湾区卫视(国际版),http://vapi.91kds.cc/live2/gdtv.m3u8?id=gdgj&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
广东影视,http://vapi.91kds.cc/live2/gdtv.m3u8?id=gdtvs4&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
广东4K超高清,http://vapi.91kds.cc/live2/gdtv.m3u8?id=gdtvs3&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
广东少儿,http://vapi.91kds.cc/live2/gdtv.m3u8?id=gdtvs5&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
嘉佳卡通,http://vapi.91kds.cc/live2/gdtv.m3u8?id=gdjjkt&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
南方购物,http://vapi.91kds.cc/live2/gdtv.m3u8?id=gdnfgw&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
岭南戏曲,http://vapi.91kds.cc/live2/gdtv.m3u8?id=gdlnxq&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
广东移动,http://vapi.91kds.cc/live2/gdtv.m3u8?id=gdyd&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
河南移动戏曲,http://vapi.91kds.cc/live1/hatv.m3u8?id=haydxq&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
国学频道,http://vapi.91kds.cc/live1/hatv.m3u8?id=gxpd&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
郑州新闻综合,http://vapi.91kds.cc/live1/hatv.m3u8?id=hazztv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
开封新闻综合,http://vapi.91kds.cc/live1/hatv.m3u8?id=hakftv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
洛阳综合频道,http://vapi.91kds.cc/live1/hatv.m3u8?id=halytv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
鹤壁综合频道,http://vapi.91kds.cc/live1/hatv.m3u8?id=hahbtv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
焦作综合频道,http://vapi.91kds.cc/live1/hatv.m3u8?id=hajztv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
许昌综合频道,http://vapi.91kds.cc/live1/hatv.m3u8?id=haxctv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
漯河新闻综合,http://vapi.91kds.cc/live1/hatv.m3u8?id=halhtv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
三门峡新闻综合,http://vapi.91kds.cc/live1/hatv.m3u8?id=hasmx1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
商丘新闻综合,http://vapi.91kds.cc/live1/hatv.m3u8?id=hasqtv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
信阳综合频道,http://vapi.91kds.cc/live1/hatv.m3u8?id=haxytv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
周口新闻综合,http://vapi.91kds.cc/live1/hatv.m3u8?id=hazktv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
济源电视一套,http://vapi.91kds.cc/live1/hatv.m3u8?id=hajytv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
新乡新闻综合,http://vapi.91kds.cc/live1/hatv.m3u8?id=haxxtv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
海南卫视HD,http://vapi.91kds.cc/live1/hitv.m3u8?id=lyws&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
三沙卫视,http://vapi.91kds.cc/live1/hitv.m3u8?id=ssws&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
海南自贸,http://vapi.91kds.cc/live1/hitv.m3u8?id=hizh&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
海南新闻,http://vapi.91kds.cc/live1/hitv.m3u8?id=hixw&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
海南公共,http://vapi.91kds.cc/live1/hitv.m3u8?id=higg&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江苏卫视HD,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jswshd&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江苏城市,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jscs&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江苏综艺,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jszy&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江苏影视,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsys&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江苏新闻,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsgg&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江苏教育,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsjy&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江苏体育休闲,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsty&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
优漫卡通,http://vapi.91kds.cc/live2/jsqx.m3u8?id=ymkt&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江苏国际,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsgj&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
南京新闻综合,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsnjxw&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
徐州新闻综合,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsxztv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
常州新闻,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jscztv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
南通新闻综合,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsnttv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
连云港新闻综合,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jslyg1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
淮安综合频道,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jshatv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
盐城新闻综合,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsyctv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
泰州新闻综合,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jstztv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
宿迁新闻综合,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jssqtv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
邳州综合频道,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsxzpz1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
新沂新闻频道,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsxzxy1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
贾汪新闻频道,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsxzjw1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
铜山综合频道,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsxzts1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
盱眙新闻频道,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jshaxy1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
洪泽综合频道,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jshahz1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
响水综合频道,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsycxs1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
泰兴新闻频道,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jstztx1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
兴化新闻综合,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jstzxh1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
泗阳综合频道,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jssqsy1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江阴新闻综合,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jsjytv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
靖江新闻综合,http://vapi.91kds.cc/live2/jsqx.m3u8?id=jstzjj1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江西卫视HD,http://vapi.91kds.cc/live2/jxtv.m3u8?id=jxwshd&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江西都市频道,http://vapi.91kds.cc/live2/jxtv.m3u8?id=jxtv2&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江西公共农业,http://vapi.91kds.cc/live2/jxtv.m3u8?id=jxtv5&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江西少儿家庭,http://vapi.91kds.cc/live2/jxtv.m3u8?id=jxtv6&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江西新闻频道,http://vapi.91kds.cc/live2/jxtv.m3u8?id=jxtv7&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江西移动电视,http://vapi.91kds.cc/live2/jxtv.m3u8?id=jxtv8&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江西风尚购物,http://vapi.91kds.cc/live2/jxtv.m3u8?id=jxtv9&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江西陶瓷频道,http://vapi.91kds.cc/live2/jxtv.m3u8?id=jxtv10&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江西经济生活,http://vapi.91kds.cc/live2/jxtv.m3u8?id=jxtv3&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
南昌新闻综合,http://vapi.91kds.cc/live2/jxqx.m3u8?id=jxnctv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
九江新闻综合,http://vapi.91kds.cc/live2/jxqx.m3u8?id=jxjjtv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
景德镇综合,http://vapi.91kds.cc/live2/jxqx.m3u8?id=jxjdz1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
萍乡新闻综合,http://vapi.91kds.cc/live2/jxqx.m3u8?id=jxpxtv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
新余新闻综合,http://vapi.91kds.cc/live2/jxqx.m3u8?id=jxxytv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
鹰潭新闻综合,http://vapi.91kds.cc/live2/jxqx.m3u8?id=jxyttv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
宜春综合频道,http://vapi.91kds.cc/live2/jxqx.m3u8?id=jxyctv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
上饶新闻综合,http://vapi.91kds.cc/live2/jxqx.m3u8?id=jxsrtv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
吉安新闻综合,http://vapi.91kds.cc/live2/jxqx.m3u8?id=jxjatv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
抚州综合频道,http://vapi.91kds.cc/live2/jxqx.m3u8?id=jxfztv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
东方卫视4K,http://vapi.91kds.cc/live2/shkk.m3u8?id=dfws4k&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
上海都市HD,http://vapi.91kds.cc/live2/shkk.m3u8?id=shylhd&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
哈哈炫动HD,http://vapi.91kds.cc/live2/shkk.m3u8?id=xdkt&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
新纪实,http://vapi.91kds.cc/live2/shkk.m3u8?id=xjspd&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
魔都眼,http://vapi.91kds.cc/live2/shkk.m3u8?id=shmdy&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
浙江卫视HD,http://vapi.91kds.cc/live1/zjtv2.m3u8?id=zjwshd&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
浙江钱江都市,http://vapi.91kds.cc/live1/zjtv2.m3u8?id=zjtv2&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
浙江经济生活,http://vapi.91kds.cc/live1/zjtv2.m3u8?id=zjtv3&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
浙江教科影视,http://vapi.91kds.cc/live1/zjtv2.m3u8?id=zjtv4&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
浙江民生休闲,http://vapi.91kds.cc/live1/zjtv2.m3u8?id=zjtv6&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
浙江新闻,http://vapi.91kds.cc/live1/zjtv2.m3u8?id=zjtv7&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
浙江少儿,http://vapi.91kds.cc/live1/zjtv2.m3u8?id=zjtv8&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
浙江国际,http://vapi.91kds.cc/live1/zjtv2.m3u8?id=zjtv10&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
好易购,http://vapi.91kds.cc/live1/zjtv2.m3u8?id=zjhyg&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
浙江之江纪录,http://vapi.91kds.cc/live1/zjtv2.m3u8?id=zjsmsd&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
宁波新闻综合,http://vapi.91kds.cc/live1/zjnbtv.m3u8?id=zjnbtv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
宁波社会生活,http://vapi.91kds.cc/live1/zjnbtv.m3u8?id=zjnbtv2&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
宁波文化娱乐,http://vapi.91kds.cc/live1/zjnbtv.m3u8?id=zjnbtv3&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
宁波影视频道,http://vapi.91kds.cc/live1/zjnbtv.m3u8?id=zjnbtv4&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
余姚姚江文化,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjnbyy2&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
余姚新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjnbyy1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
萧山新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjhzxs1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
普陀新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjpttv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
青田电视台,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjqttv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
景宁新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjlsjn1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
磐安新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjjhpa1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
磐安文化生活,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjjhpa2&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
天台和合频道,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjtztt1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
江山电视台,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjqzjs1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
柯桥新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjsxkq1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
常山新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjqzcs1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
永康新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjjhyk1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
永康华溪频道,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjjhyk2&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
东阳新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjjhdy1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
东阳影视生活,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjjhdy2&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
嘉兴文化影视,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjjxtv2&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
嘉兴公共频道,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjjxtv3&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
苍南新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjwzcn1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
遂昌综合频道,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjlssc1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
洞头综合频道,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjwzdt1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
开化国家公园,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjqzkh2&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
开化新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjqzkh1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
舟山新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjzstv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
舟山公共生活,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjzstv2&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
龙游新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjqzly1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
象山新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjnbxs1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
武义新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjjhwy1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
衢江新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjqzqj1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
平湖新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjjxph1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
衢州新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjqztv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
玉环新闻综合,http://vapi.91kds.cc/live1/qklive.m3u8?id=zjyhtv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
阿坝州综合频道,http://vapi.91kds.cc/live1/scy.m3u8?id=scabtv1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
阿坝州文艺频道,http://vapi.91kds.cc/live1/scy.m3u8?id=scabtv2&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
武胜综合频道,http://vapi.91kds.cc/live1/scy.m3u8?id=scgaws1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
隆昌新闻综合,http://vapi.91kds.cc/live1/scy.m3u8?id=scnjlc1&apiKey=e9ed154875a88c5a5998f6f0d3bbcdf0
